,key_0,id,imdb_id,original_title,poster_path,score
1242,2760,28032,tt0111419,Thumbelina,/v74V6CEe4XlUVJI89Z1paMK9CVr.jpg,5.901472319803912
1875,4590,12610,tt0181739,Osmosis Jones,/2NvnoaJflAEcT0zlzbS4hlwrDZX.jpg,5.901858907965451
1584,3662,4244,tt0219854,The Kid,/bTsn3l3QLmtKGPnOkKWpLObOgu7.jpg,5.9033734309906745
3468,12008,10760,tt0815244,Sydney White,/7gWssDrFkEekZidyu82u0OWaoyq.jpg,5.9033734309906745
5905,28965,16119,tt0465940,Cinderella III: A Twist in Time,/9QzKXbQfPp59iZ3rwnkKEAkPaXx.jpg,5.903966232027543
6789,44282,293768,tt1458169,Kidnap,/9CabD3j9PrjRY054fL0WJuEcXHZ.jpg,5.903966232027543
1936,4809,8738,tt0080736,The Final Countdown,/4TL97w3r2QdiFA4gzfbC4o8ZpgZ.jpg,5.9044207506979145
4941,20163,133694,tt2091473,Promised Land,/dzbv1mDRERrEvhUIJIRqvFB3IVL.jpg,5.904551803783473
1228,2725,10307,tt0145531,Stigmata,/23ld0uMga2AnnOP3iSHv40gDwsK.jpg,5.905130277699937
5902,28929,283227,tt2639254,A Little Chaos,/8Q8q0oBI99tfw3x5ozoKEtHKvO0.jpg,5.905701782051141
771,1786,15037,tt0127723,Can't Hardly Wait,/4lNoWkbuqJFZC19geEpnEbGBxNU.jpg,5.906338194318524
5259,22275,18269,tt0249677,Lady and the Tramp II: Scamp's Adventure,/bc2yxExkW5tiJf8ASkgsEYHiluy.jpg,5.907375714914139
1200,2655,11353,tt0131325,Bowfinger,/8dPucB4Dp7gdbozmuV2dxMOHy7i.jpg,5.907920563649937
1406,3151,10326,tt0104291,Forever Young,/AvkLZ5EqehwUlJD93ZeobesDmHB.jpg,5.907920563649937
2393,6776,10922,tt0308383,The Human Stain,/ajmYYt8KGXn8a7Boew0D6VvlN5q.jpg,5.908218406024169
1608,3719,13567,tt0086320,Sleepaway Camp,/gkAgVMS2mShi8bXWUSB8VvDshl2.jpg,5.908218406024169
5114,21284,172847,tt2012011,Scenic Route,/f4OVjo7OKTFF8o54BY60Y3fBiBF.jpg,5.909103607566943
3461,11970,8141,tt0796375,You Kill Me,/cX4KsThXkeZyoniL8GABSRXqJwp.jpg,5.909103607566943
4976,20439,98567,tt1424310,Chinese Zodiac,/m2hIAsDxf0GtKbffm6siuc6uZC1.jpg,5.910037332301664
3274,11303,15997,tt0110300,The Land Before Time II: The Great Valley Adventure,/jCOqFrTiR7Cfoo95JMNGyeRAlwy.jpg,5.910062459812398
6158,32441,298729,tt3825738,Scusate se esisto!,/kjfnyBHmdKkdw0c1TKKBFdKgdSt.jpg,5.910062459812398
474,1147,10409,tt0105488,Strictly Ballroom,/ulA2RUGNvrwxbLDVUwxyB2eBl6P.jpg,5.910866616005932
3363,11606,12271,tt0432402,Factory Girl,/inaRwOEDPzYRDnqLi0lQZLQPLCL.jpg,5.910866616005932
4235,15742,38073,tt1322312,Going the Distance,/2WRQiwOsy0LZj4PNSKCjQQk19e3.jpg,5.911311591050931
129,278,1945,tt0110638,Nell,/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg,5.911871388766566
2032,5178,11892,tt0264935,Murder by Numbers,/zL2aUMe2haBikOZSxmndSDD4qi.jpg,5.9123052987142275
4178,15311,34480,tt1073105,The Descent: Part 2,/hdiPZ3vnM6fPvfvbGY6C3gfTFEn.jpg,5.9125502559803875
1209,2677,2665,tt0083530,Airplane II: The Sequel,/pjI6j5sVTxJXuxnr2JM2FgvyFXS.jpg,5.9125502559803875
5778,26708,85870,tt2076176,Cloclo,/eiwiuzNVXMxXR7W5nMrVUXOk6OC.jpg,5.914329291263346
5821,27867,308024,tt3844362,The Overnight,/iKHm9nlUstJBFxu1ukmUcFvN0Sy.jpg,5.9145210875163325
249,538,10442,tt0108174,So I Married an Axe Murderer,/3dkBFXZKlpdVizQkaQzRQgsUlcL.jpg,5.9145210875163325
860,1925,9570,tt0078869,The Black Hole,/20IPuZOXNRZJBN0loUYClFR8cpx.jpg,5.9153878114064415
1043,2292,10303,tt0089370,The Jewel of the Nile,/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg,5.9156145327250105
4597,18236,91550,tt1634136,Violet & Daisy,/lFr4EJwoq8iWFw3bf07oq9Zdpjq.jpg,5.916029712148683
6068,31103,272435,tt2788556,Gemma Bovery,/mahZKBraamrJEDll8tTm48PqHcR.jpg,5.916029712148683
5030,20773,126250,tt1854236,Den Skaldede Frisør,/z6Q0gykRcyUE9i40iWCc9me6N45.jpg,5.916029712148683
5629,24762,227094,tt2093270,The Returned,/xaebgpsOqxkfeKDaV4YMTbww5ss.jpg,5.916029712148683
6092,31557,178915,tt2767948,Benvenuto Presidente!,/8zt4AsIHlFhZ3OB2l8lSjY27ytw.jpg,5.916246472748739
2442,6884,11824,tt0090142,Teen Wolf,/3TKJbKNpHvRP8YVnwbgfok41AAC.jpg,5.916291421499944
3074,10479,6963,tt0384680,The Weather Man,/g36DKoIbvdhSpngVel9U8rAO3el.jpg,5.916291421499944
3701,12851,10185,tt0805570,The Midnight Meat Train,/be9padYpkmKYj6xsc9CvO6C1LRO.jpg,5.9167366798962195
837,1890,11587,tt0099528,The Exorcist III,/xU1mJq4AihDXAhEmdOmCgPCy1li.jpg,5.917940053645062
4152,15131,39053,tt1336617,Cyrus,/filMDJ2Ze7GjsCO2O4Pmwbw9kaO.jpg,5.917940053645062
5098,21203,159117,tt2450186,V/H/S/2,/t1lILqp0Yfg0SncPyEw0DtR72G5.jpg,5.918044480735548
2707,8139,11823,tt0360201,Wimbledon,/nwFbj6gXVhbf0vCvCyVUUlD5AdB.jpg,5.9186830951713745
1971,4916,4965,tt0160399,Impostor,/sfwDXsTMQLkm2mDF3Pdm0TpiWsW.jpg,5.9187751910136654
3973,14157,11323,tt1130080,The Informant!,/6882EDewH5SMvNMvET60oZv8fS4.jpg,5.9191033375735875
1839,4445,19124,tt0096945,Blind Fury,/h9XOhNLwQsnIEL9XyIoDjE6TVll.jpg,5.919370539064583
2252,6152,2662,tt0251736,House of 1000 Corpses,/rfkyA9ZQt07Lnn09QKcfDYBYoem.jpg,5.9201351827575985
2474,6990,10028,tt0322589,Honey,/nC4W7JYMoqFxRBx2HR2MYDYq8Lr.jpg,5.92074175098982
6350,36114,329004,tt2580382,The Survivalist,/hd491WgKPxeQus2LnvFbYmyUFmt.jpg,5.921011647023269
5968,29684,34134,tt1610301,Barbie in A Mermaid Tale,/3zCw6frvlcK5HSfNRmO0LaCkebM.jpg,5.921011647023269
2213,5943,11915,tt0083996,Le gendarme et les gendarmettes,/oiBMvExDwLyI6J6ZoRZCIT9YmYI.jpg,5.921011647023269
1100,2407,10671,tt0065377,Airport,/lKRsOCB1FlZYD7tYPHValBAqmwm.jpg,5.921011647023269
6706,42293,414190,tt3171832,iBoy,/hq28FmSpvzG2x2iNm9rsjqUOpbN.jpg,5.921141036879039
3854,13499,18781,tt0492044,The Haunting in Connecticut,/8WEkxaRQJSsZ1Yy4advVCVK18Gv.jpg,5.921536319902202
2921,9649,8978,tt0398712,Assault on Precinct 13,/slEQz6DLEQ7YbbDfjZYMEU0qBnK.jpg,5.921732479102447
816,1866,9725,tt0082418,Friday the 13th Part 2,/3c6uMXqFXO9G5RVdiPB76IK3FYM.jpg,5.922315115734437
2139,5578,24124,tt0082118,The Burning,/eHqxGUZ9jOsCPSxhG6Ngr1uSBYJ.jpg,5.922633672331273
6308,35175,26736,tt1369845,Wizards of Waverly Place: The Movie,/aZFRGUAFKg6RDs8c05OnAXJ7d3O.jpg,5.92269874479254
4103,14865,15357,tt1247640,Banlieue 13 - Ultimatum,/9dONlMfokUH5dfsjZJgpDl1KB12.jpg,5.92269874479254
2092,5397,15070,tt0281322,Undisputed,/dhBQvKYMayM61M7kHOk35IfpE8K.jpg,5.922838527538023
5676,25094,297608,tt3387648,The Taking of Deborah Logan,/lVHsBxkEXSH25TaUfyYF4KfrhlB.jpg,5.923454747288456
4029,14424,11699,tt1095217,The Bad Lieutenant: Port of Call - New Orleans,/aznE6p9hytgOXHOw6Pq9hStuPtz.jpg,5.92419610566823
2965,9982,20187,tt0072926,The Eiger Sanction,/q1GB9vhp2WgnCTxo4PqNAo5yG9u.jpg,5.924236945901612
2850,9306,9298,tt0284837,Ali G Indahouse,/pjKvQrVpekshVM6DUDOt3ImhAVH.jpg,5.924379206862267
5943,29488,309304,tt4270516,Grandma,/gI5J4EOqOjwiQ7V1GpJKWB4nsG4.jpg,5.924413296182128
1461,3332,2085,tt0165929,Romeo Must Die,/4c5YlG72lFWdvCNkTJphc4OGjBX.jpg,5.924742768367738
4491,17628,55465,tt1268799,A Very Harold & Kumar Christmas,/8zdGMb5lfq2JB5OpipASK85URHC.jpg,5.924923241345272
5149,21455,152748,tt2388637,Ain't Them Bodies Saints,/l55xYXNXWHikLN1fX19gJjD91kB.jpg,5.925190228499906
2105,5452,12262,tt0077681,The Hills Have Eyes,/5vt8y3X9C77r4sTFqH7D5tqAjGL.jpg,5.925960315599026
6246,33764,335866,tt3118452,Circle,/b90K9KbdrcIRbVhSG1V638lwDbJ.jpg,5.9261627161343835
6375,36372,354251,tt4935334,Southbound,/u4jDG1ANfVoCs7GChgafqkve3v8.jpg,5.926723647548152
3768,13096,13523,tt1135985,Sex Drive,/bwXrZy2xqsyDnno4z8AENEgVfsO.jpg,5.92719300381623
3383,11694,1273,tt0453556,TMNT,/4hGzZ2DAjdu6IjHT7dGfiVatHEu.jpg,5.927361929561436
3429,11846,10832,tt0465203,Ils,/A8NOBA3Zhb8RdEi1dBfX6pONs8n.jpg,5.927480312842702
6368,36254,279641,tt3553442,Whiskey Tango Foxtrot,/96vLovyljHFXIZIF0Ffar5qcldV.jpg,5.9285228119657045
2530,7209,11081,tt0364045,Taking Lives,/2LE560KT69RLnxIU83wrTvClj8D.jpg,5.9285228119657045
2157,5705,10750,tt0103112,Toy Soldiers,/cBZM6h6Ng7vxBAzXyaOWUFbzdQ0.jpg,5.928937452505561
28,37,33689,tt0113442,It Takes Two,/l67WJL3Mjce1yoEgL4HheR5v75D.jpg,5.928973989787787
5117,21306,172533,tt2265398,Drinking Buddies,/zongyslIHQmfnf9rgUioPkDaHmq.jpg,5.929329552236973
3481,12034,12994,tt0810988,The Nines,/aGHzwUrgUUmPvWIhuzvvQVDkRfk.jpg,5.929711170866288
3537,12188,2284,tt0457419,Mr. Magorium's Wonder Emporium,/75m4IBZE6gUrltcDgTSBTFg68QT.jpg,5.929961949979818
4365,16692,50204,tt1320239,Burke & Hare,/kYprkOK0t0RpnkWrAmCCNMt6857.jpg,5.930442024210208
5904,28958,79433,tt1629374,Ronal Barbaren,/wGtPpl8n3zOP5HsWMqUZNOhKM5c.jpg,5.930468879327566
3890,13669,15577,tt0924129,Crossing Over,/hxclf9r06O2e842r6lwnJ4qn5AG.jpg,5.930468879327566
3680,12744,13990,tt1082886,The Wackness,/ut8kXvFz7OUa9rUzhg9281kNfQU.jpg,5.930468879327566
5970,29694,13285,tt0775425,Barbie Fairytopia: Mermaidia,/5SnzxUarj0isswRRMgtYZRZHyYs.jpg,5.930468879327566
3834,13379,4959,tt0963178,The International,/xwH65cbBMAoZ01kcRpQw2dCRsw0.jpg,5.931193388221931
755,1726,8838,tt0120749,Mercury Rising,/2vEQLyrH0uKgjvLzYmYc9coNrgI.jpg,5.931344279914428
3111,10642,9899,tt0395251,The Producers,/mE2yWqDLqG8Xp4r2PkZWhRP1rNd.jpg,5.931885070812676
6432,38189,333669,tt2368619,Bastille Day,/8QcOMU8vFSInSJ1kE7Naor7L2vM.jpg,5.931941286176041
4931,20066,87440,tt1791614,Struck by Lightning,/hOFIXHn6pn3Yhrg5hozWZm7rE3L.jpg,5.931983099106621
5339,22853,13934,tt0901686,Mater and the Ghostlight,/sQWHFt51t3ZaOskX27OUwBqQilv.jpg,5.931983099106621
5515,23902,243935,tt2481480,Rob the Mob,/lWVJ93Tyjocrvl9myAB6YvPIiqw.jpg,5.931983099106621
4256,15896,38303,tt1414382,You Again,/8WdXpoFCEUReirxSn3SDAMXG1q5.jpg,5.932235912642812
4741,19047,72358,tt0763831,A Thousand Words,/4T0nPirZLeLEaXOgLT7SGgopCui.jpg,5.932382271362804
4836,19471,75638,tt1748179,Red Lights,/iiNGtxUhO2oDeCci7E6OF7OEASk.jpg,5.932382271362804
2489,7016,14844,tt0360139,Chasing Liberty,/1d8HojlX4MXXLiYdDI5gxOZCxEP.jpg,5.932597422207537
168,356,10660,tt0110167,It Could Happen to You,/4SSjiAa592zTqko7hHdKcj5d5cS.jpg,5.932597422207537
43,75,9102,tt0114367,Screamers,/aFEs7D7IQ2IehTsniRIojDkiDl6.jpg,5.932597422207537
6259,33976,293646,tt2006295,The 33,/6QkKCZCfFQ91jjRZgHndiE2npmw.jpg,5.9331046829935445
2539,7223,11358,tt0351977,Walking Tall,/mgYJjfWiuL2jPbypv1ICnd9JSCs.jpg,5.933247316931724
2003,5028,13225,tt0104254,FernGully: The Last Rainforest,/gU2TbLTJ2s0aL5OsPuYQgZR8y3A.jpg,5.933303762198223
1735,4107,2575,tt0236784,The Tailor of Panama,/crJTnaCvzw3gCCqNSzEK6yerzJU.jpg,5.933480400228933
4757,19099,80585,tt1336608,Rock of Ages,/k5au98wpdbViuRWZMy6RbxMBXjl.jpg,5.933951459158182
19,22,9691,tt0112401,Assassins,/xAx5MP7Dg4y85pyS7atX6eWk4Qd.jpg,5.93422897403567
4217,15628,23759,tt1020558,Centurion,/lwQs5DNvy9RHTB0RWEScgZqPPiS.jpg,5.93422897403567
2991,10134,11683,tt0418819,Land of the Dead,/1VYvkSiyJg9Za2R5KSHjUygLKEq.jpg,5.934366858786119
288,652,10543,tt0116287,Fear,/reA4wlTY9qGwryVftscFT2q0ZLK.jpg,5.93469870979489
1997,5003,9991,tt0291341,Mean Machine,/rKHLU4LJCzQ1VT09oH6BY6Bi5mL.jpg,5.935387465170745
670,1514,4421,tt0119173,G.I. Jane,/yf4zJg6ACAhH4fkHSdEDrBUuEyg.jpg,5.935582287327117
3401,11768,10294,tt0452702,Vacancy,/raagPxrhC5098rvMh4QbnlJp7aG.jpg,5.935846294346267
3648,12590,10761,tt0866439,Made of Honor,/676inzl4mQBKdXTfkv6XCXGCi4.jpg,5.936367869188981
274,597,7300,tt0117247,One Fine Day,/yJETLNpYeEpDar7tJK1KedYGLgx.jpg,5.936747899342888
2532,7214,5516,tt0335245,The Ladykillers,/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,5.9377594267216285
917,2028,15171,tt0070016,Charlotte's Web,/aX0r77IQffLo3Efo6sP2ORwIcEM.jpg,5.937873580444938
5972,29696,15906,tt0480345,Barbie and the Magic of Pegasus 3-D,/ePFX1CjHYoyK9L5O5BEJ6Wc41l5.jpg,5.937873580444938
3473,12015,10431,tt0499556,War,/envBC1uSYRWVj2p3Im8XbPKZ4B5.jpg,5.937882919922577
3287,11341,10070,tt0426459,Feast,/zSzqfS57ARBeUJEvAgeO7OZ5EB7.jpg,5.938086031315487
2401,6799,12146,tt0338188,The Missing,/eAXh7In47DugzaN4VPI1T84USB6.jpg,5.938086031315487
204,450,1634,tt0106965,Free Willy,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,5.938733838827747
1953,4862,11232,tt0035423,Kate & Leopold,/cpydhxnOQra4knQpcvGugwCqgpI.jpg,5.938853499298787
3766,13090,13655,tt1055366,Camp Rock,/dTYrXKIJkiiDFDY8hrxXwZpDPb7.jpg,5.939091423426029
1183,2612,10056,tt0048254,Killer's Kiss,/bHFmAWaUuzrok2khfLS85xeBqpO.jpg,5.9393059652512505
3501,12084,13680,tt0492956,The Game Plan,/v16hfzkZJj1Cs3kgNr9OLKWOlMT.jpg,5.939327503180191
6404,37731,342521,tt4139124,Keanu,/udU6t5xPNDLlRTxhjXqgWFFYlvO.jpg,5.939327503180191
125,263,11008,tt0110443,Major Payne,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,5.939402405044628
5272,22392,64807,tt1661382,Grudge Match,/hScOPtZpAxYWx2sOGcfbzYti39Z.jpg,5.939678211254295
3741,12999,14976,tt1084950,Rachel Getting Married,/rq1z6yiYW1LTgXZhsyNgmtmOedK.jpg,5.940052597736758
1611,3739,8843,tt0209958,The Cell,/tu2rPoVBhEp9fZfOahkqbXSNsxS.jpg,5.940253800841563
3063,10436,11931,tt0388125,In Her Shoes,/qSGxv3oiKbPtXum39HZQ53mHgcB.jpg,5.94070642356246
5407,23248,12242,tt0279967,Mulan II,/ebuRP7g3tJlLxeejylu4Wx4Qsjv.jpg,5.9411522399266525
4206,15544,35019,tt1415283,Nanny McPhee and the Big Bang,/yBNytVM6U3godvMcwcOQWOvL0f.jpg,5.9411522399266525
3041,10369,9923,tt0421054,Domino,/hD1PBfaTmNXKeDzWbaMtlIqKD4P.jpg,5.9411522399266525
1942,4828,8007,tt0159273,Behind Enemy Lines,/dl1OgKeKxKQsOAqGM7TZRNozbKf.jpg,5.942661156851608
3944,13974,18126,tt1114677,Hannah Montana: The Movie,/cYCIdMIqCHHJoWeExVOxjfdDxa8.jpg,5.9427659810621165
1206,2674,10766,tt0077394,Damien: Omen II,/gXpCjRUqgWDxufXqt34qyVweJnQ.jpg,5.943226157305473
4593,18214,9642,tt0371552,Astérix et les Vikings,/e9IzoqXzxKljDwQrisEiUs056iv.jpg,5.943226157305473
5724,25719,196867,tt1823664,Annie,/hkvKhuUUgjJ4jrXKkvqoQ5JnQx5.jpg,5.9434891545866035
6502,39350,9031,tt0079351,Io sto con gli ippopotami,/5fMQdIGO5tncCa7sH26xXOSzAFa.jpg,5.943510707747198
596,1307,2212,tt0119791,Nightwatch,/sI3moXaWI1ZVFR4oJ1Hp3TWSShh.jpg,5.943510707747198
5792,27661,302429,tt4191054,Strange Magic,/ixB8bO1sFo5eLPqjsyd3u9UVzDD.jpg,5.944882308240527
6593,40799,325189,tt3764966,Teen Beach 2,/ocg82O2n1w4LevDltupHARCbGy2.jpg,5.944882308240527
3130,10707,10982,tt0443536,Hoodwinked!,/cx7CmTKBa5sgZqLp6680CdMrZc1.jpg,5.945362987157031
3717,12898,13515,tt0790686,Mirrors,/h0Lf0PoLqvcDDpWhvCpiLGSREmp.jpg,5.945647554932255
4479,17534,55846,tt1297919,Blitz,/woY0qY4DR6bPOQ7cBwyblePsYky.jpg,5.945835625676434
5588,24358,157829,tt3729920,The Disappearance of Eleanor Rigby: Them,/krN80A0I1pKlyx8NuaTCG8qRCP8.jpg,5.9462393172392485
5330,22787,137321,tt1837709,Winter's Tale,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,5.9463001571886425
6213,33141,271736,tt3083008,The Program,/w8sBqGSko8OBsKbK6z7gPvRfp7F.jpg,5.946872060623949
4720,18962,14400,tt0808339,Largo Winch,/pbzS0gZrW1a39MEMJQme0Q7Dtzy.jpg,5.946872060623949
3664,12642,10665,tt0482606,The Strangers,/pZwTosOfiB9hGvXvPg9fpoOqKmp.jpg,5.947027058614178
1021,2263,707,tt0090264,A View to a Kill,/veDMW7eX6tat86EapsvGEICJ8Tq.jpg,5.947559449984889
6249,33848,329712,tt4428814,La Loi du marché,/4iBgmuRFwI6r73EZnCgjABHGwEU.jpg,5.9475819663543845
3992,14231,23082,tt1058017,The Invention of Lying,/x2CsqtcSqGcrkpMIQCUum5JDiHg.jpg,5.94825287874542
3663,12641,4564,tt1000774,Sex and the City,/5fuWykynmiJ07fKA84BVxxuiGHx.jpg,5.9484233799686645
4858,19596,84306,tt1872818,Liberal Arts,/c9Q2to1Jpq8a0Zqto6Mqc1ujLYn.jpg,5.948632151881144
405,995,15947,tt0038166,The Three Caballeros,/1clx3Q0mQrK99KspAEs0EY8NCtD.jpg,5.948910482320943
1879,4599,9896,tt0250687,Rat Race,/3pwTkYPd1dznkar1dMiEM2XVgTo.jpg,5.948928208223458
2714,8178,1492,tt0103594,1492: Conquest of Paradise,/bdrP911VLCPBX7AGgYRT3Dlr1OD.jpg,5.949209891759462
2082,5371,9962,tt0279113,The Good Girl,/gXUh1LQ8g2rOKNzmOCe3tjfnsZR.jpg,5.950916949588599
1134,2492,6552,tt0138510,Idle Hands,/lActBgdxuILDSgwtngkNKD7oMEn.jpg,5.950916949588599
1548,3566,10246,tt0084522,Porky's,/yfwbpCll3RBxJmixrZvpc2NaqQY.jpg,5.952033676557972
1012,2248,692,tt0069089,Pink Flamingos,/oRNBSoftw842k8cHQMjczZJ3z3A.jpg,5.952813428191599
1783,4253,11444,tt0243493,Le Placard,/wYOwagjdync68KPJ1ika3Xe5EQ9.jpg,5.952813428191599
901,2007,123,tt0077869,The Lord of the Rings,/1l3WpoF7TX9pOprX4XepCXjQXUV.jpg,5.953133797921853
2020,5148,11560,tt0257756,High Crimes,/adujr0eiutryiWmK8i0DPGTrOpU.jpg,5.953133797921853
4871,19700,87826,tt1648179,Here Comes the Boom,/sB7UeSr1D4uIhTm76GdtA1e7F0t.jpg,5.953960281824969
3958,14063,18032,tt0396707,The Secret of Moonacre,/kwotU0j6f0lJ1UGVI9b9p8udpEF.jpg,5.954087585778241
5849,28345,15567,tt0348124,Stitch! The Movie,/rRcURWfP7jFJrRLSpa9YN0eZ2Cc.jpg,5.954087585778241
2966,9987,10065,tt0384806,The Amityville Horror,/cZW2ajrHSiA0Ar2o00g4ezUYqZX.jpg,5.954495627385144
48,88,2086,tt0113972,Nick of Time,/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,5.954753645738893
3821,13318,2309,tt0494238,Inkheart,/3yIVMwPDrWLeZ8fJ5HLbGWnCz9f.jpg,5.9547586584407215
4463,17432,59860,tt1067774,Monte Carlo,/dcbqyycrWA56HXq5lm41HYuED8Y.jpg,5.954823941761875
1133,2491,1844,tt0137494,Entrapment,/6IKmjW52qeMXx8xXMdX6RRshmY0.jpg,5.954953944807164
4495,17652,58151,tt1438176,Fright Night,/6bpthoORc53b2SEG3JwFBRZQnT5.jpg,5.955211719085806
4778,19152,25913,tt0281634,Balto II: Wolf Quest,/sR9n7dO25Euiu29OoSp9tDP0bU1.jpg,5.955348675081942
2311,6470,14926,tt0263757,Uptown Girls,/tNT8R6s1RNFxVbzcQPuJE75HLPi.jpg,5.9563381514217415
5341,22871,183836,tt2354181,Les Gamins,/431ndeOWAkMmlOxkV8ZfMfSpuMO.jpg,5.956858665365865
5556,24191,254904,tt2402157,The November Man,/lcg1bkriMVvc8m0jz5zk0yvzVTA.jpg,5.956936714774387
4059,14620,19901,tt0433362,Daybreakers,/ilicCtkHIBb90PvTfXMeSeJ7b0o.jpg,5.956995867638708
2271,6234,9902,tt0295700,Wrong Turn,/kyn0ZC8tvLWuKN85mhlG1lwB1WQ.jpg,5.957347400055831
1201,2656,17707,tt0120620,Brokedown Palace,/q429dpKlVP8uTrWJ7Tq9UFEQ8ww.jpg,5.957832444878066
3335,11500,9992,tt0344854,Arthur et les Minimoys,/idbP413bzKWrQXJyElrDazcJUFM.jpg,5.957977169987893
3349,11560,1248,tt0367959,Hannibal Rising,/k1QRG9qZzuuJe4JTTpe4jlnQ5tt.jpg,5.958145710749972
3555,12234,1989,tt0765120,My Blueberry Nights,/xjR7Gbu6Xw7EwLgxupJtnRBoP5i.jpg,5.958397819501716
991,2212,8675,tt0124819,Orgazmo,/7P4OSEMfEMZVce5j5F4ihqslM8m.jpg,5.959055513338277
6419,38024,339994,tt2262315,The Good Neighbor,/xrYPVqmUrmOolwh77bldbRfQdLx.jpg,5.959055513338277
2694,8073,2577,tt0345061,Code 46,/lOEo7iG0FV6mxpvl8IQoSvsGSC3.jpg,5.959055513338277
1890,4644,2185,tt0246464,Big Trouble,/h844gBztdYMLrroUen6qbsomrGx.jpg,5.959103607566943
6785,44108,18457,tt0283957,Le Boulet,/8pm1v7RIgWrDjqslU2QBmUBTpLU.jpg,5.959103607566943
2068,5329,6278,tt0253556,Reign of Fire,/c9FlSkQ0EV2vzln4Bo5NCvzzxWm.jpg,5.959129231907284
5213,21938,208134,tt3063516,Jackass Presents: Bad Grandpa,/9XJ1RICUVM8nxSHFphl5c6ZyQtH.jpg,5.959341547585687
309,730,10547,tt0115571,The Arrival,/7K7NExClVGDQMaHzj7gwx4mcJ40.jpg,5.9599042256772305
2219,6018,6038,tt0300471,Shanghai Knights,/g5BFUJPgv9CoGDyAX4XZFcEY36a.jpg,5.960320648467653
2266,6223,10720,tt0309530,Down with Love,/x045RokNPRTxi4KOFiLVGAKtWkb.jpg,5.960890815637248
3670,12696,14392,tt0913968,投名狀,/7xzgBSuLC562zH1QUa2wwCnOC1a.jpg,5.961169646308964
2485,7008,11007,tt0349205,Cheaper by the Dozen,/qdbC2M1WCY310tmbraIoxbd32TT.jpg,5.961205689765773
2696,8081,11130,tt0368933,The Princess Diaries 2: Royal Engagement,/w9Z7A0GHEhIp7etpj0vyKOeU1Wx.jpg,5.961253702525964
2178,5803,13497,tt0303933,Drumline,/nkTvFgTyLSR4eXuefgyDeQ0eLJZ.jpg,5.961464958204894
1551,3575,169,tt0100403,Predator 2,/4cAQgbIPislEeBJahLO5BsqAUZN.jpg,5.9620521110799745
4013,14359,22804,tt1233227,Saw VI,/iCVk1uniEoQLXdluUGUXBaAgD1H.jpg,5.962596166835099
26,33,9598,tt0112431,Babe,/gN6X3fwPya8pLffk9OEWV3DqBnE.jpg,5.962640801480883
4564,18064,88794,tt1616195,J. Edgar,/upACO9i21lb5lG7ovf51m3lIPcv.jpg,5.963081358067192
5946,29509,300155,tt1837562,A Royal Night Out,/q5GC6rZtr6y8GsV8IqHZ8FUHKgP.jpg,5.963210793017946
1829,4413,11503,tt0096071,The Serpent and the Rainbow,/6FcK8I3IBBndBo8gfTx1apC8DYj.jpg,5.963826691291974
2581,7401,9872,tt0089114,Explorers,/bvvZKGyD30S4smjRVqikGe8ICFa.jpg,5.963826691291974
2766,8603,2661,tt0060153,Batman,/udDVJXtAFsQ8DimrXkVFqy4DGEQ.jpg,5.964237084676903
1159,2573,2275,tt0144214,The General's Daughter,/4fc4mB9tGgYV4mdJrWPLMfcRvnC.jpg,5.964237084676903
2083,5372,9573,tt0309377,Blood Work,/bRGewrLrBJKLTYkO4zoTS8MxOHX.jpg,5.964702026167736
1665,3873,11983,tt0228750,Proof of Life,/ole3u0jx0AuNxrtHRIQOTzBgDBl.jpg,5.965163793996514
3318,11453,11653,tt0365847,Shen hua,/dFGc2Db8iVM1qnwdOnd3CdHC8Ex.jpg,5.96522749485616
6781,43979,203665,tt2420886,Paris à tout prix,/4JcTeTC9D7sjs3uJc6kg9wi42XF.jpg,5.96522749485616
5314,22703,177888,tt2325989,Teen Beach Movie,/vPdz4rk4TzfihH9w72VcGaQCDNq.jpg,5.965622420547548
4224,15670,41479,tt1285309,The Joneses,/3jMKeU2TQM3wAUHEenKK3EPrzUP.jpg,5.965622420547548
5776,26576,133790,tt2279864,Clear History,/sRxcAPUwUJBjtLpnlt79E8qo1kP.jpg,5.966142115887152
3767,13092,11917,tt1132626,Saw V,/AkfY99GJjnsuOpIaQlFzCsv5pBl.jpg,5.96633655015159
5520,23942,242022,tt3097204,The Inbetweeners 2,/qaUeXI9am1IkEoDoccnBy5W6kA4.jpg,5.966530377165469
177,371,8987,tt0110997,The River Wild,/8NFAQxZud5Kisw1sd9WxfBG54.jpg,5.966530377165469
46,85,10534,tt0118158,White Squall,/3a5nomeyzJF4gG26HouCtce99ki.jpg,5.9672201883391605
5512,23890,244610,tt2503154,The Den,/mTf6MDQugVHE9BytUtbyG7jQL0V.jpg,5.967282886053555
2294,6401,9486,tt0274166,Johnny English,/oSsisFLSeRJJaTX5l13jMqDKpwH.jpg,5.967286302655151
